rep,gen,obj1,obj2
0,0,35.290143944898816,32361.29047888944
0,1,34.95871286970873,6.953355807835e-310
0,2,34.58179408107034,0.0
0,3,34.57658362924778,31409.4321441716
0,4,32.67968420188333,31246.803333943735
0,5,32.04119501502433,30879.39552439933
0,6,31.140579370995827,30547.279948647436
0,7,29.919617830782194,26419.183955809014
0,8,29.738287110718055,9.09740493715e-312
0,9,28.815093581063998,1.1125539055113446e-308
0,10,28.05756970395734,1.112553905511344e-308
0,11,1.251621021668044e-308,25416.553351129085
0,12,25.97356992579814,23916.327604314232
0,13,1.251623143631456e-308,1.112553905478965e-308
0,14,1.112556027507135e-308,1.251623143631456e-308
0,15,23.914476547424496,1.1125560274747565e-308
0,16,1.1125539054789655e-308,5.562875628803353e-309
0,17,23.802567697580322,22189.873070544912
0,18,23.260323655107786,21925.267576617865
0,19,21.872247490741422,1.251623143663835e-308
0,20,1.1125560274747565e-308,21636.23806023982
0,21,1.112553905511344e-308,20774.372670601595
0,22,21.243810238198066,20009.45885066274
0,23,20.82607937207318,18727.615954003064
0,24,1.112553905478965e-308,1.251623143631456e-308
0,25,19.165554202814235,18291.30287360964
0,26,1.112553905478965e-308,1.112553905478965e-308
0,27,18.888545376503437,1.251625265659626e-308
0,28,18.641569971618836,17737.41480167674
0,29,17.61973087799767,17608.090235675696
0,30,17.00835703948993,15381.875965826446
0,31,1.1125539054465855e-308,9.73486789322265e-309
0,32,16.656432797481614,5.562854408521647e-309
0,33,9.734867892898854e-309,1.1125539054465855e-308
0,34,16.120457373417224,1.112553905478965e-308
0,35,16.079605106240457,15319.83937815666
0,36,15.704609956353272,15143.18237667521
0,37,1.2516231436314566e-308,1.2516231436314566e-308
0,38,15.355182995779698,14634.848748614886
0,39,15.117405149787508,14063.607518503915
0,40,1.1125560275071356e-308,1.1125539054789655e-308
0,41,14.055858257129406,13507.478916792688
0,42,0.0,11667.60096380575
0,43,13.537090254239356,2.78134232410539e-309
0,44,13.42631981995554,11549.892134867048
0,45,0.0,0.0
0,46,13.001551651169617,5.168941911854919e-282
0,47,12.076021825156923,-5.922332162125803e-241
0,48,0.0,0.0
0,49,2.503242043433226e-308,11352.105543876789
0,50,11.84524409898128,11170.935890491512
0,51,11.716875971186168,11166.709369612237
0,52,11.588866133116731,10693.28149369904
0,53,11.336727296748219,10402.015815972189
0,54,7.509794034650688e-308,10401.346019028044
0,55,11.284105429136778,10196.283506096192
0,56,10.966102221618648,4.005407960008442e-307
0,57,6.230515771018177e-307,10180.734791189469
0,58,10.771952233508097,1.780213909960361e-306
0,59,9.726801979739825,9602.939230084703
0,60,3.738482620088901e-306,4.628525744513519e-306
