rep,gen,obj1,obj2
0,210,9.09758820839e-312,9.097588208784e-312
0,211,9.09758820918e-312,3014.578528498906
0,212,9.09758820997e-312,9.097588210365e-312
0,213,1057.0777177186665,2901.7433232123494
0,214,9.09758821155e-312,2728.4113999149176
0,215,9.09758821234e-312,9.097588212737e-312
0,216,9.09758821313e-312,2619.5372186187124
0,217,9.097588213923e-312,9.09758821432e-312
0,218,9.097588214713e-312,9.09758821511e-312
0,219,988.4329912180194,9.0975882159e-312
0,220,9.097588216294e-312,9.09758821669e-312
0,221,9.097588217085e-312,9.09758821748e-312
0,222,9.097588217875e-312,2524.831227696297
0,223,968.0566451792716,2431.322143286363
0,224,940.9169728474419,9.09758821985e-312
0,225,9.097588220247e-312,9.09758822064e-312
0,226,9.097588221037e-312,9.097588221433e-312
0,227,914.5571826755616,2302.6474555975246
0,228,9.09758822262e-312,9.097588223014e-312
0,229,9.09758822341e-312,9.097588223804e-312
0,230,9.0975882242e-312,9.097588224595e-312
0,231,9.09758822499e-312,9.097588225385e-312
0,232,9.097588306333e-312,9.09758830594e-312
0,233,9.09758830554e-312,2195.326750492938
0,234,9.09758830475e-312,9.097588304357e-312
0,235,9.09758830396e-312,9.097588303566e-312
0,236,9.09758830317e-312,2127.3927504554795
0,237,893.5060901956131,9.097588301985e-312
0,238,889.3874986154026,2057.793687061716
0,239,869.3958025564054,2005.1049393553244
0,240,9.09758830001e-312,9.097588299614e-312
0,241,9.09758829922e-312,9.097588298823e-312
0,242,9.09758829843e-312,9.097588298033e-312
0,243,9.097588297637e-312,1993.2630736944748
0,244,809.200049263412,9.09758829645e-312
0,245,798.3155246474543,1976.5524920757812
0,246,9.097588295266e-312,9.09758829487e-312
0,247,9.097588294475e-312,9.09758829408e-312
0,248,9.097588293685e-312,9.09758829329e-312
0,249,9.097588292894e-312,1903.4721332319998
0,250,768.7643133135275,9.09758829171e-312
0,251,9.097588291313e-312,1880.4183248699555
0,252,755.3453625492451,1840.548397200805
0,253,9.09758828973e-312,1820.7135163188798
0,254,9.09758828894e-312,1781.2280771196133
0,255,9.09758828815e-312,1678.668535706342
0,256,9.09758828736e-312,1672.7585716009116
0,257,9.09758814689e-312,9.097588146493e-312
0,258,9.097588163884e-312,1649.2607322367037
0,259,9.09758816072e-312,9.09758815321e-312
0,260,9.097588158746e-312,1611.206449663127
0,261,9.097588159536e-312,9.097588156374e-312
0,262,9.097588150445e-312,9.097588149655e-312
0,263,9.09758815914e-312,1538.357490285627
0,264,755.3453625492427,9.0975881627e-312
0,265,9.097588160327e-312,1431.6630223777013
0,266,9.097588145307e-312,1423.3185892353342
0,267,9.09758815835e-312,1404.856704374863
0,268,9.097588161117e-312,9.09758816191e-312
0,269,755.3453625492419,1397.7327505117496
0,270,754.9772390035366,9.097588155583e-312
0,271,742.8513035731025,1387.0771649677915
0,272,9.09758815519e-312,1355.668060428879
0,273,9.097588162303e-312,1307.2646261195127
0,274,9.097588148074e-312,9.097588146097e-312
0,275,9.097588157955e-312,1303.6821113021138
0,276,9.097588154002e-312,1301.0695417550903
0,277,9.097588151236e-312,9.09758816349e-312
0,278,741.149785287931,1268.4180767582302
0,279,9.09758814847e-312,9.09758814768e-312
0,280,9.09758815242e-312,1262.8093411588693
0,281,732.9449769748558,9.0975881544e-312
0,282,9.09758820515e-312,9.097588204753e-312
0,283,9.09758820436e-312,9.09758820396e-312
0,284,732.040638447881,9.09758820317e-312
0,285,9.097588202777e-312,1214.5098926639578
0,286,9.097588201986e-312,1179.3184600051995
0,287,724.1258793990081,9.0975882008e-312
0,288,9.097588200405e-312,9.09758820001e-312
0,289,9.097588199615e-312,1108.3367650809478
0,290,9.097588198824e-312,9.09758819843e-312
0,291,9.097588198034e-312,9.09758819764e-312
0,292,721.1013328591431,9.09758819685e-312
0,293,712.1981020621721,9.097588196057e-312
0,294,677.5008560634088,9.097588195267e-312
0,295,9.09758819487e-312,1050.1809598810783
0,296,9.09758819408e-312,1029.8052122424674
0,297,9.09758819329e-312,996.4677041328273
0,298,9.0975881925e-312,9.097588192105e-312
0,299,9.09758819171e-312,9.097588191314e-312
