rep,gen,obj1,obj2
0,0,21.356251604850755,17333.011214727456
0,1,9.09754855966e-312,9.096908511767e-312
0,2,9.09758826151e-312,9.097588248863e-312
0,3,9.097588249654e-312,17238.436899998364
0,4,9.09758824926e-312,9.09758825479e-312
0,5,9.09758825677e-312,16743.08667053922
0,6,21.34650412802471,9.09758824847e-312
0,7,9.097588247677e-312,9.097588256373e-312
0,8,9.097588264673e-312,16655.800250427565
0,9,9.09758824728e-312,16514.86291446712
0,10,9.09758825598e-312,9.09758825321e-312
0,11,9.097588252025e-312,16110.832753907827
0,12,9.09758825756e-312,16007.663310584514
0,13,9.097588251235e-312,9.09758826428e-312
0,14,21.32628880376851,15899.686729164574
0,15,9.09758825084e-312,15184.703785429909
0,16,9.097588263883e-312,9.0975882623e-312
0,17,9.09758825242e-312,9.09758792784e-312
0,18,9.097587930606e-312,15071.686609858016
0,19,9.097587931e-312,14761.012739173835
0,20,9.097587936535e-312,9.09758793772e-312
0,21,9.09758793535e-312,9.097587938116e-312
0,22,21.28938643120458,9.09758793021e-312
0,23,9.09758794128e-312,14640.665925600344
0,24,9.09758794207e-312,14305.067075655737
0,25,9.097587938906e-312,14130.215802163708
0,26,21.28181556368777,9.09758793693e-312
0,27,9.097587934954e-312,9.097587927444e-312
0,28,9.09758793851e-312,13967.362666091823
0,29,9.097587940487e-312,9.097587934163e-312
0,30,21.280985436828782,13917.997941719288
0,31,9.09758792863e-312,9.097587931396e-312
0,32,21.240171489303748,9.09758794009e-312
0,33,21.222726336863918,13763.421637911153
0,34,9.097588114714e-312,13655.621978047271
0,35,9.09758812104e-312,9.09758811432e-312
0,36,9.097588119457e-312,13574.224609618792
0,37,9.097588117086e-312,13556.375529204694
0,38,9.097588113924e-312,13237.317451380379
0,39,9.09758812262e-312,9.097588122224e-312
0,40,21.215993741640418,13195.534736095959
0,41,9.097588118667e-312,9.097588119853e-312
0,42,9.09758812025e-312,12849.230322383659
0,43,21.20078257044483,9.09758811827e-312
0,44,9.097588115505e-312,12822.115476240022
0,45,21.184037145909652,9.097588120643e-312
0,46,9.09758811511e-312,12773.935006392432
0,47,9.097588123015e-312,12686.64444778312
0,48,9.097588113133e-312,12521.149049076448
0,49,9.09758811195e-312,9.09758811155e-312
0,50,21.137777940647894,12475.308508854036
0,51,21.12555198220944,12470.405654095284
0,52,9.097588109576e-312,12339.69729899792
0,53,9.097588108786e-312,12271.141469933542
0,54,9.097588107995e-312,12018.012479522005
0,55,9.097588107205e-312,9.09758810681e-312
0,56,9.097588106414e-312,11906.491102902733
0,57,9.097588105624e-312,11837.026874821611
0,58,9.097588104833e-312,11393.549329178695
0,59,21.121133379474283,9.09758818657e-312
0,60,9.097588186967e-312,9.09758818736e-312
0,61,9.097588187757e-312,9.09758818815e-312
0,62,21.119477277225446,9.097588188943e-312
0,63,21.11049920300063,9.097588189733e-312
0,64,9.09758819013e-312,9.097588190524e-312
0,65,9.09758819092e-312,11353.596881742922
0,66,9.09758819171e-312,11224.801382646228
0,67,9.0975881925e-312,9.097588192895e-312
0,68,9.09758819329e-312,9.097588193686e-312
0,69,21.110251123729338,11220.672646160809
0,70,9.09758819487e-312,11173.819636651548
0,71,21.087354487038617,9.097588196057e-312
0,72,21.078324218989657,11119.149106991921
0,73,9.097588197243e-312,9.09758819764e-312
0,74,9.097588198034e-312,11099.049293717046
0,75,21.06296085094746,10887.642691720503
0,76,9.097588199615e-312,9.09758820001e-312
0,77,9.097588200405e-312,9.0975882008e-312
0,78,9.097588201196e-312,10816.71200537255
0,79,9.097588201986e-312,9.09758820238e-312
0,80,9.097588202777e-312,9.09758820317e-312
0,81,21.061438939240478,10503.191959448252
0,82,21.059400183292134,9.097578269686e-312
0,83,9.097588204753e-312,9.09758820515e-312
0,84,9.0975881544e-312,10411.602962523539
0,85,9.09758816151e-312,9.09758815242e-312
0,86,9.09758814768e-312,9.09758814847e-312
0,87,21.001570656735943,9.097588147283e-312
0,88,9.09758816349e-312,9.097588151236e-312
0,89,9.097588148864e-312,10301.620539912024
0,90,9.097588163093e-312,9.097588157955e-312
0,91,9.097588146097e-312,10265.735845140467
0,92,9.097588157165e-312,9.097588162303e-312
0,93,9.09758815598e-312,9.09758815519e-312
0,94,20.976644781979207,10226.979956116578
0,95,9.097588155583e-312,10045.384763635278
0,96,9.0975881457e-312,9.097588153607e-312
0,97,9.09758816191e-312,9.097588161117e-312
0,98,20.975705034598082,9.09758815835e-312
0,99,20.970010872503515,9998.07784296254
